,PassengerId,family_cnt,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,title_Master,title_Miss,title_Mr,title_Mrs,title_rare,family_type_big,family_type_middle,family_type_sigle,cabin_type_A,cabin_type_B,cabin_type_C,cabin_type_D,cabin_type_E,cabin_type_F,cabin_type_O,cabin_type_n,Fare_scaled,family_cnt_scaled,SibSp_scaled,Parch_scaled,Age_type_adult,Age_type_child,Age_type_old,Age_scaled
510,511,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49362394745620336,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.06178978644222302
511,512,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.0053246767059859776
512,513,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.13521561121261122,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.45338552898183654
513,514,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5049891647208179,0.07335229062787217,0.481287771858981,-0.444999501816175,0,0,1,1.7781220543579896
514,515,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49853870937518496,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.4297721546022656
515,516,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.014301809511465414,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.2629467389339302
516,517,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-0.44045480789208313,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.30619258171781955
517,518,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.17654253332835926,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.39696532829884973
518,519,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.14077420307613292,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,0.45338552898183654
519,520,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.1589996344538025
520,521,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.1642864953159084,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.011806687189785487
521,522,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5769651018662826
522,523,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5037744195548081,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.17536331689760046
523,524,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.47751908708710805,0.07335229062787217,-0.47908676070718687,0.7107630931786129,0,0,1,1.0421573180379047
524,525,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5036932157780193,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.4517097539339567
525,526,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49362394745620336,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.7845696603258748
526,527,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.44045480789208313,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.4837361598299557
527,528,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3.644466381851795,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.4344988923622477
528,529,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4902404567566684,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.6741749498778621
529,530,4,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.42112057532331215,1.3367489805210908,1.4416623044251486,0.7107630931786129,1,0,0,-0.5033686282342741
530,531,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14077420307613292,0.7050506355744817,0.481287771858981,0.7107630931786129,0,1,0,-2.048894574506453
531,532,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5036932157780193,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.4517097539339567
532,533,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5036932157780193,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,-0.9449474700263252
533,534,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.2111836778218262,0.7050506355744817,-0.47908676070718687,1.8665256881734007,1,0,0,-0.10443473739919307
534,535,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4759814602371998,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.011806687189785487
535,536,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.13594064493394017,0.7050506355744817,-0.47908676070718687,1.8665256881734007,0,1,0,-1.6809122063464104
536,537,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.13014037516330884,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.1157537916699132
537,538,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.4141814512672732,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.011806687189785487
538,539,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3631178776169992,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.07393499031808626
539,540,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.3135802622899852,0.7050506355744817,-0.47908676070718687,1.8665256881734007,1,0,0,-0.5769651018662826
540,541,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7292662625185613,0.7050506355744817,-0.47908676070718687,1.8665256881734007,1,0,0,0.45338552898183654
541,542,7,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.038786126275866,3.2318440153609194,3.3624113695574844,1.8665256881734007,0,1,0,-1.5337192590823931
542,543,7,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.038786126275866,3.2318440153609194,3.3624113695574844,1.8665256881734007,0,1,0,-1.3865263118183762
543,544,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14077420307613292,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,0.1589996344538025
544,545,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.4141814512672732,0.07335229062787217,0.481287771858981,-0.444999501816175,0,0,1,1.4837361598299557
545,546,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14077420307613292,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,2.514086790678075
546,547,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.14077420307613292,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.7977545227623082
547,548,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3754434508795907,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.1373585287477704
548,549,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.24662912639015405,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,0.23259610808581102
549,550,3,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.06706879703815516,0.7050506355744817,0.481287771858981,0.7107630931786129,0,1,0,-1.6073157327144019
550,551,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5003792603286252,0.7050506355744817,-0.47908676070718687,1.8665256881734007,1,0,0,-0.9449474700263252
551,552,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14077420307613292,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.20898273370624004
552,553,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4920926762367567,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.12253197309626211
553,554,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5037744195548081,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5769651018662826
554,555,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4931405916419841,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5769651018662826
555,556,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.13014037516330884,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,2.366893843414058
556,557,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.12217135985915248,0.07335229062787217,0.481287771858981,-0.444999501816175,0,0,1,1.3365432125659387
557,558,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.7555570153454396,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.2094636850450763
558,559,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.8965073742384304,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,0.6741749498778621
559,560,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.3070486031675634,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,0.45338552898183654
560,561,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49362394745620336,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.8517514282942539
561,562,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.7477714235098706
562,563,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3824521101857702,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.13538626007423155
563,564,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.0053246767059859776
564,565,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.6465855976951982
565,566,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.17654253332835926,0.7050506355744817,1.4416623044251486,-0.444999501816175,1,0,0,-0.4297721546022656
566,567,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7977545227623082
567,568,5,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.23599529847733,1.9684473254677004,-0.47908676070718687,4.178050878162977,1,0,0,-0.06178978644222302
568,569,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5036932157780193,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.4517097539339567
569,570,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4916093204225374,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.1589996344538025
570,571,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.44045480789208313,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,2.366893843414058
571,572,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.35184657539009667,0.7050506355744817,1.4416623044251486,-0.444999501816175,0,0,1,1.7045255807259811
572,573,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.13328218795573415,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.45338552898183654
573,574,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49362394745620336,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.2719074489693329
574,575,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-1.0185439436583337
575,576,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3631178776169992,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7977545227623082
576,577,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.30619258171781955
577,578,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.43731935073011946,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,0.6741749498778621
578,579,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.3639241151151169,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.6964787220492754
579,580,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4902404567566684,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.1589996344538025
580,581,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.06343727280104898,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,-0.3561756809702571
581,582,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.5003792603286252,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,0.6741749498778621
582,583,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14077420307613292,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.7781220543579896
583,584,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.13232183195775724,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.45338552898183654
584,585,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4750147486087613,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.06670169614709424
585,586,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8965073742384304,0.7050506355744817,-0.47908676070718687,1.8665256881734007,1,0,0,-0.8713509963943167
586,587,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3534507613326137,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.2629467389339302
587,588,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.8878069695824834,0.7050506355744817,0.481287771858981,0.7107630931786129,0,0,1,2.219700896150041
588,589,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5769651018662826
589,590,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.0053246767059859776
590,591,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5057078428116852,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.37978905534982804
591,592,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.8697623303260494,0.07335229062787217,0.481287771858981,-0.444999501816175,0,0,1,1.6309291070939727
592,593,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5032910637405889,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.2629467389339302
593,594,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.49362394745620336,0.7050506355744817,-0.47908676070718687,1.8665256881734007,1,0,0,-0.27767023471770214
594,595,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14077420307613292,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,0.5269820026138451
595,596,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.17654253332835926,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,0.45338552898183654
596,597,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.005434575094736029,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.6679356001664185
597,598,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.6434642498641785,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.4101396861979472
598,599,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5037744195548081,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.17536331689760046
599,600,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.4572181428898986,0.07335229062787217,0.481287771858981,-0.444999501816175,0,0,1,1.4101396861979472
600,601,4,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.12143997050736192,1.3367489805210908,1.4416623044251486,0.7107630931786129,1,0,0,-0.4297721546022656
601,602,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.18198350664613103
602,603,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.17630721105171118,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.8871368601140261
603,604,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.0421573180379047
604,605,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.13014037516330884,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.37978905534982804
605,606,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.34281693341978964,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,0.45338552898183654
606,607,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.011806687189785487
607,608,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.05377015651666348,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.20898273370624004
608,609,4,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.16043767295926398,1.3367489805210908,0.481287771858981,1.8665256881734007,1,0,0,-0.5769651018662826
609,610,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.3236154157208384,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.7477714235098706
610,611,7,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.038786126275866,3.2318440153609194,0.481287771858981,5.333813473157765,1,0,0,0.6741749498778621
611,612,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.507157910254343,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.19076444774954776
612,613,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3437836450482282,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.9340308788080347
613,614,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49362394745620336,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.8517514282942539
614,615,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.37978905534982804
615,616,4,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6132608671059354,1.3367489805210908,0.481287771858981,1.8665256881734007,1,0,0,-0.4297721546022656
616,617,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3650513008738763,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,0.30619258171781955
617,618,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.3321831055069656,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.28257920733824854
618,619,4,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.11057082031788987,1.3367489805210908,1.4416623044251486,0.7107630931786129,0,1,0,-1.9017016272424359
619,620,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.44045480789208313,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.28257920733824854
620,621,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3640033854686489,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.20898273370624004
621,622,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.37263087540152556,0.07335229062787217,0.481287771858981,-0.444999501816175,0,0,1,0.8949643707738876
622,623,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.33911056103635623,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,-0.7241580491302996
623,624,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4916093204225374,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.6505615754982911
624,625,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3321831055069656,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.6505615754982911
625,626,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.01856638585544531,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,2.2932973697820493
626,627,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.40468647763985677,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.9989114752540154
627,628,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8637996530018404,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.6505615754982911
628,629,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.28257920733824854
629,630,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4939468291401018,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.22589271561614768
630,631,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.06343727280104898,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,3.6916303687902112
631,632,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5070767064775542,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.5573326334619642
632,633,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.05377015651666348,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.1589996344538025
633,634,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.6434642498641785,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.183431181295219
634,635,6,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.10403916119546806,2.6001456704143098,2.4020368369913165,1.8665256881734007,0,1,0,-1.5337192590823931
635,636,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.13538626007423155
636,637,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4902404567566684,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.1589996344538025
637,638,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.13594064493394017,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,0.085403160821794
