,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,traintest,date,monthnum,daynum,hour,weekday,hour_section
210,2011-01-10 01:00:00,1,0,1,1,4.92,6.06,50,19.0012,1,0,1,train,2011-01-10,1,10,1,Monday,0
211,2011-01-10 02:00:00,1,0,1,1,4.92,6.06,50,15.0013,0,3,3,train,2011-01-10,1,10,2,Monday,0
212,2011-01-10 03:00:00,1,0,1,1,4.92,6.06,50,15.0013,0,1,1,train,2011-01-10,1,10,3,Monday,0
213,2011-01-10 04:00:00,1,0,1,1,4.1,6.06,54,8.9981,1,2,3,train,2011-01-10,1,10,4,Monday,0
214,2011-01-10 05:00:00,1,0,1,1,4.1,5.305,54,16.9979,0,3,3,train,2011-01-10,1,10,5,Monday,0
215,2011-01-10 06:00:00,1,0,1,1,4.92,6.06,50,19.0012,0,31,31,train,2011-01-10,1,10,6,Monday,0
216,2011-01-10 07:00:00,1,0,1,1,4.92,6.06,50,15.0013,2,75,77,train,2011-01-10,1,10,7,Monday,1
217,2011-01-10 08:00:00,1,0,1,2,4.92,6.06,50,19.0012,4,184,188,train,2011-01-10,1,10,8,Monday,1
218,2011-01-10 09:00:00,1,0,1,2,5.74,6.06,50,16.9979,2,92,94,train,2011-01-10,1,10,9,Monday,1
219,2011-01-10 10:00:00,1,0,1,2,5.74,6.06,50,19.9995,0,31,31,train,2011-01-10,1,10,10,Monday,1
220,2011-01-10 11:00:00,1,0,1,2,6.56,6.82,47,19.0012,2,28,30,train,2011-01-10,1,10,11,Monday,2
221,2011-01-10 12:00:00,1,0,1,2,8.2,9.09,40,19.0012,5,47,52,train,2011-01-10,1,10,12,Monday,2
222,2011-01-10 13:00:00,1,0,1,2,8.2,9.09,40,19.0012,4,50,54,train,2011-01-10,1,10,13,Monday,2
223,2011-01-10 14:00:00,1,0,1,2,8.2,9.85,40,15.0013,0,47,47,train,2011-01-10,1,10,14,Monday,2
224,2011-01-10 15:00:00,1,0,1,2,8.2,9.85,40,15.0013,2,43,45,train,2011-01-10,1,10,15,Monday,2
225,2011-01-10 16:00:00,1,0,1,1,8.2,10.605,40,8.9981,4,70,74,train,2011-01-10,1,10,16,Monday,3
226,2011-01-10 17:00:00,1,0,1,1,8.2,11.365,40,7.0015,4,174,178,train,2011-01-10,1,10,17,Monday,3
227,2011-01-10 18:00:00,1,0,1,1,8.2,9.85,40,15.0013,1,154,155,train,2011-01-10,1,10,18,Monday,3
228,2011-01-10 19:00:00,1,0,1,1,6.56,8.335,47,11.0014,3,92,95,train,2011-01-10,1,10,19,Monday,3
229,2011-01-10 20:00:00,1,0,1,1,6.56,8.335,50,11.0014,1,73,74,train,2011-01-10,1,10,20,Monday,3
230,2011-01-10 21:00:00,1,0,1,1,5.74,6.82,59,12.998,1,37,38,train,2011-01-10,1,10,21,Monday,4
231,2011-01-10 22:00:00,1,0,1,1,5.74,7.575,59,11.0014,2,22,24,train,2011-01-10,1,10,22,Monday,4
232,2011-01-10 23:00:00,1,0,1,1,5.74,7.575,59,11.0014,0,18,18,train,2011-01-10,1,10,23,Monday,4
233,2011-01-11 00:00:00,1,0,1,1,5.74,8.335,59,7.0015,2,10,12,train,2011-01-11,1,11,0,Tuesday,0
234,2011-01-11 01:00:00,1,0,1,1,5.74,7.575,59,11.0014,0,3,3,train,2011-01-11,1,11,1,Tuesday,0
235,2011-01-11 02:00:00,1,0,1,2,6.56,7.575,55,12.998,0,3,3,train,2011-01-11,1,11,2,Tuesday,0
236,2011-01-11 05:00:00,1,0,1,2,6.56,9.09,55,8.9981,0,6,6,train,2011-01-11,1,11,5,Tuesday,0
237,2011-01-11 06:00:00,1,0,1,2,6.56,9.09,55,8.9981,0,27,27,train,2011-01-11,1,11,6,Tuesday,0
238,2011-01-11 07:00:00,1,0,1,2,6.56,11.365,55,0.0,2,97,99,train,2011-01-11,1,11,7,Tuesday,1
239,2011-01-11 08:00:00,1,0,1,2,7.38,10.605,51,6.0032,3,214,217,train,2011-01-11,1,11,8,Tuesday,1
240,2011-01-11 09:00:00,1,0,1,2,7.38,9.85,51,11.0014,3,127,130,train,2011-01-11,1,11,9,Tuesday,1
241,2011-01-11 10:00:00,1,0,1,2,8.2,10.605,51,11.0014,3,51,54,train,2011-01-11,1,11,10,Tuesday,1
242,2011-01-11 11:00:00,1,0,1,2,8.2,10.605,47,8.9981,4,31,35,train,2011-01-11,1,11,11,Tuesday,2
243,2011-01-11 12:00:00,1,0,1,2,8.2,11.365,51,7.0015,2,55,57,train,2011-01-11,1,11,12,Tuesday,2
244,2011-01-11 13:00:00,1,0,1,2,8.2,11.365,59,6.0032,6,46,52,train,2011-01-11,1,11,13,Tuesday,2
245,2011-01-11 14:00:00,1,0,1,2,8.2,11.365,59,6.0032,3,60,63,train,2011-01-11,1,11,14,Tuesday,2
246,2011-01-11 15:00:00,1,0,1,2,6.56,9.85,80,6.0032,2,45,47,train,2011-01-11,1,11,15,Tuesday,2
247,2011-01-11 16:00:00,1,0,1,2,6.56,7.575,86,15.0013,4,72,76,train,2011-01-11,1,11,16,Tuesday,3
248,2011-01-11 17:00:00,1,0,1,2,6.56,7.575,86,15.0013,6,130,136,train,2011-01-11,1,11,17,Tuesday,3
249,2011-01-11 18:00:00,1,0,1,3,6.56,9.09,93,7.0015,1,94,95,train,2011-01-11,1,11,18,Tuesday,3
250,2011-01-11 19:00:00,1,0,1,3,6.56,11.365,93,0.0,0,51,51,train,2011-01-11,1,11,19,Tuesday,3
251,2011-01-11 20:00:00,1,0,1,3,6.56,7.575,93,12.998,0,32,32,train,2011-01-11,1,11,20,Tuesday,3
252,2011-01-11 21:00:00,1,0,1,3,6.56,9.85,86,6.0032,0,20,20,train,2011-01-11,1,11,21,Tuesday,4
253,2011-01-11 22:00:00,1,0,1,3,6.56,9.09,93,7.0015,1,28,29,train,2011-01-11,1,11,22,Tuesday,4
254,2011-01-11 23:00:00,1,0,1,3,6.56,9.85,93,6.0032,1,18,19,train,2011-01-11,1,11,23,Tuesday,4
255,2011-01-12 00:00:00,1,0,1,2,6.56,9.85,86,6.0032,0,7,7,train,2011-01-12,1,12,0,Wednesday,0
256,2011-01-12 01:00:00,1,0,1,2,6.56,9.09,86,7.0015,0,6,6,train,2011-01-12,1,12,1,Wednesday,0
257,2011-01-12 02:00:00,1,0,1,1,5.74,7.575,86,8.9981,0,1,1,train,2011-01-12,1,12,2,Wednesday,0
258,2011-01-12 05:00:00,1,0,1,1,5.74,7.575,86,11.0014,0,5,5,train,2011-01-12,1,12,5,Wednesday,0
259,2011-01-12 06:00:00,1,0,1,1,4.92,7.575,93,8.9981,0,16,16,train,2011-01-12,1,12,6,Wednesday,0
260,2011-01-12 07:00:00,1,0,1,1,5.74,7.575,69,8.9981,0,54,54,train,2011-01-12,1,12,7,Wednesday,1
261,2011-01-12 08:00:00,1,0,1,1,6.56,8.335,59,11.0014,3,125,128,train,2011-01-12,1,12,8,Wednesday,1
262,2011-01-12 09:00:00,1,0,1,1,6.56,6.82,59,22.0028,3,78,81,train,2011-01-12,1,12,9,Wednesday,1
263,2011-01-12 10:00:00,1,0,1,1,7.38,9.09,55,15.0013,0,39,39,train,2011-01-12,1,12,10,Wednesday,1
264,2011-01-12 11:00:00,1,0,1,1,8.2,9.09,51,26.0027,3,32,35,train,2011-01-12,1,12,11,Wednesday,2
265,2011-01-12 12:00:00,1,0,1,1,8.2,7.575,47,39.0007,3,52,55,train,2011-01-12,1,12,12,Wednesday,2
266,2011-01-12 13:00:00,1,0,1,1,9.02,9.85,44,23.9994,0,49,49,train,2011-01-12,1,12,13,Wednesday,2
267,2011-01-12 14:00:00,1,0,1,1,8.2,9.09,47,22.0028,0,44,44,train,2011-01-12,1,12,14,Wednesday,2
268,2011-01-12 15:00:00,1,0,1,1,8.2,8.335,47,27.9993,1,48,49,train,2011-01-12,1,12,15,Wednesday,2
269,2011-01-12 16:00:00,1,0,1,1,9.02,9.85,44,22.0028,5,63,68,train,2011-01-12,1,12,16,Wednesday,3
270,2011-01-12 17:00:00,1,0,1,1,8.2,9.09,47,23.9994,0,139,139,train,2011-01-12,1,12,17,Wednesday,3
271,2011-01-12 18:00:00,1,0,1,1,8.2,7.575,47,35.0008,2,135,137,train,2011-01-12,1,12,18,Wednesday,3
272,2011-01-12 19:00:00,1,0,1,1,7.38,7.575,47,27.9993,1,82,83,train,2011-01-12,1,12,19,Wednesday,3
273,2011-01-12 20:00:00,1,0,1,1,6.56,6.82,50,22.0028,2,54,56,train,2011-01-12,1,12,20,Wednesday,3
274,2011-01-12 21:00:00,1,0,1,1,6.56,6.82,55,22.0028,0,57,57,train,2011-01-12,1,12,21,Wednesday,4
275,2011-01-12 22:00:00,1,0,1,1,6.56,6.06,55,30.0026,1,32,33,train,2011-01-12,1,12,22,Wednesday,4
276,2011-01-12 23:00:00,1,0,1,1,5.74,5.305,59,27.9993,1,19,20,train,2011-01-12,1,12,23,Wednesday,4
277,2011-01-13 00:00:00,1,0,1,1,5.74,6.06,59,19.0012,1,6,7,train,2011-01-13,1,13,0,Thursday,0
278,2011-01-13 01:00:00,1,0,1,1,5.74,6.06,50,19.0012,0,2,2,train,2011-01-13,1,13,1,Thursday,0
279,2011-01-13 02:00:00,1,0,1,1,5.74,6.06,50,23.9994,0,2,2,train,2011-01-13,1,13,2,Thursday,0
280,2011-01-13 03:00:00,1,0,1,1,5.74,6.06,50,22.0028,0,3,3,train,2011-01-13,1,13,3,Thursday,0
281,2011-01-13 04:00:00,1,0,1,1,5.74,6.06,50,16.9979,0,4,4,train,2011-01-13,1,13,4,Thursday,0
282,2011-01-13 05:00:00,1,0,1,1,5.74,6.06,50,19.9995,0,3,3,train,2011-01-13,1,13,5,Thursday,0
283,2011-01-13 06:00:00,1,0,1,1,4.92,7.575,54,8.9981,0,28,28,train,2011-01-13,1,13,6,Thursday,0
284,2011-01-13 07:00:00,1,0,1,1,4.92,7.575,54,8.9981,0,72,72,train,2011-01-13,1,13,7,Thursday,1
285,2011-01-13 08:00:00,1,0,1,1,5.74,6.82,50,12.998,5,197,202,train,2011-01-13,1,13,8,Thursday,1
286,2011-01-13 09:00:00,1,0,1,1,5.74,6.06,50,22.0028,2,137,139,train,2011-01-13,1,13,9,Thursday,1
287,2011-01-13 10:00:00,1,0,1,2,6.56,6.82,50,23.9994,2,36,38,train,2011-01-13,1,13,10,Thursday,1
288,2011-01-13 11:00:00,1,0,1,2,8.2,8.335,44,30.0026,4,33,37,train,2011-01-13,1,13,11,Thursday,2
289,2011-01-13 12:00:00,1,0,1,1,8.2,8.335,44,27.9993,3,49,52,train,2011-01-13,1,13,12,Thursday,2
290,2011-01-13 13:00:00,1,0,1,1,9.02,9.85,41,30.0026,2,81,83,train,2011-01-13,1,13,13,Thursday,2
291,2011-01-13 14:00:00,1,0,1,1,9.02,9.85,41,26.0027,3,39,42,train,2011-01-13,1,13,14,Thursday,2
292,2011-01-13 15:00:00,1,0,1,1,9.84,10.605,38,19.9995,5,55,60,train,2011-01-13,1,13,15,Thursday,2
293,2011-01-13 16:00:00,1,0,1,1,9.84,10.605,38,23.9994,2,76,78,train,2011-01-13,1,13,16,Thursday,3
294,2011-01-13 17:00:00,1,0,1,1,8.2,9.09,40,19.0012,4,158,162,train,2011-01-13,1,13,17,Thursday,3
295,2011-01-13 18:00:00,1,0,1,1,8.2,9.09,40,22.0028,3,141,144,train,2011-01-13,1,13,18,Thursday,3
296,2011-01-13 19:00:00,1,0,1,1,6.56,7.575,47,16.9979,1,98,99,train,2011-01-13,1,13,19,Thursday,3
297,2011-01-13 20:00:00,1,0,1,1,6.56,7.575,47,15.0013,0,64,64,train,2011-01-13,1,13,20,Thursday,3
298,2011-01-13 21:00:00,1,0,1,1,5.74,6.06,46,19.9995,0,40,40,train,2011-01-13,1,13,21,Thursday,4
299,2011-01-13 22:00:00,1,0,1,1,5.74,6.06,46,22.0028,0,30,30,train,2011-01-13,1,13,22,Thursday,4
300,2011-01-13 23:00:00,1,0,1,1,4.92,6.82,50,12.998,1,14,15,train,2011-01-13,1,13,23,Thursday,4
301,2011-01-14 00:00:00,1,0,1,1,4.92,6.82,50,12.998,0,14,14,train,2011-01-14,1,14,0,Friday,0
302,2011-01-14 01:00:00,1,0,1,1,4.1,6.06,54,11.0014,0,5,5,train,2011-01-14,1,14,1,Friday,0
303,2011-01-14 02:00:00,1,0,1,1,4.1,6.06,54,8.9981,0,1,1,train,2011-01-14,1,14,2,Friday,0
304,2011-01-14 03:00:00,1,0,1,1,4.1,6.82,54,7.0015,0,1,1,train,2011-01-14,1,14,3,Friday,0
305,2011-01-14 05:00:00,1,0,1,1,4.1,6.82,54,6.0032,0,8,8,train,2011-01-14,1,14,5,Friday,0
306,2011-01-14 06:00:00,1,0,1,1,4.1,9.09,54,0.0,0,17,17,train,2011-01-14,1,14,6,Friday,0
307,2011-01-14 07:00:00,1,0,1,1,4.1,6.06,74,11.0014,0,70,70,train,2011-01-14,1,14,7,Friday,1
308,2011-01-14 08:00:00,1,0,1,1,4.92,8.335,68,0.0,2,156,158,train,2011-01-14,1,14,8,Friday,1
309,2011-01-14 09:00:00,1,0,1,1,5.74,7.575,69,8.9981,0,117,117,train,2011-01-14,1,14,9,Friday,1
310,2011-01-14 10:00:00,1,0,1,1,7.38,9.09,55,12.998,4,40,44,train,2011-01-14,1,14,10,Friday,1
311,2011-01-14 11:00:00,1,0,1,1,7.38,8.335,51,19.0012,6,47,53,train,2011-01-14,1,14,11,Friday,2
312,2011-01-14 12:00:00,1,0,1,1,8.2,9.85,44,16.9979,2,59,61,train,2011-01-14,1,14,12,Friday,2
313,2011-01-14 13:00:00,1,0,1,1,9.02,9.85,37,26.0027,4,73,77,train,2011-01-14,1,14,13,Friday,2
314,2011-01-14 14:00:00,1,0,1,1,9.02,10.605,41,19.0012,5,59,64,train,2011-01-14,1,14,14,Friday,2
315,2011-01-14 15:00:00,1,0,1,1,9.84,12.12,38,11.0014,9,59,68,train,2011-01-14,1,14,15,Friday,2
316,2011-01-14 16:00:00,1,0,1,1,9.02,12.12,41,7.0015,3,87,90,train,2011-01-14,1,14,16,Friday,3
317,2011-01-14 17:00:00,1,0,1,1,9.02,11.365,41,11.0014,4,155,159,train,2011-01-14,1,14,17,Friday,3
318,2011-01-14 18:00:00,1,0,1,1,8.2,12.88,47,0.0,5,134,139,train,2011-01-14,1,14,18,Friday,3
319,2011-01-14 19:00:00,1,0,1,1,6.56,9.85,59,6.0032,3,89,92,train,2011-01-14,1,14,19,Friday,3
320,2011-01-14 20:00:00,1,0,1,1,7.38,12.12,59,0.0,0,68,68,train,2011-01-14,1,14,20,Friday,3
321,2011-01-14 21:00:00,1,0,1,1,6.56,11.365,69,0.0,4,48,52,train,2011-01-14,1,14,21,Friday,4
322,2011-01-14 22:00:00,1,0,1,2,6.56,11.365,69,0.0,2,34,36,train,2011-01-14,1,14,22,Friday,4
323,2011-01-14 23:00:00,1,0,1,2,7.38,12.12,55,0.0,1,26,27,train,2011-01-14,1,14,23,Friday,4
324,2011-01-15 00:00:00,1,0,0,1,7.38,12.12,55,0.0,3,25,28,train,2011-01-15,1,15,0,Saturday,0
325,2011-01-15 01:00:00,1,0,0,2,6.56,9.85,59,6.0032,2,18,20,train,2011-01-15,1,15,1,Saturday,0
326,2011-01-15 02:00:00,1,0,0,2,6.56,9.85,59,6.0032,0,12,12,train,2011-01-15,1,15,2,Saturday,0
327,2011-01-15 03:00:00,1,0,0,2,6.56,11.365,59,0.0,1,7,8,train,2011-01-15,1,15,3,Saturday,0
328,2011-01-15 04:00:00,1,0,0,2,6.56,11.365,59,0.0,0,5,5,train,2011-01-15,1,15,4,Saturday,0
329,2011-01-15 05:00:00,1,0,0,1,6.56,11.365,59,0.0,0,1,1,train,2011-01-15,1,15,5,Saturday,0
330,2011-01-15 06:00:00,1,0,0,1,5.74,8.335,63,7.0015,1,2,3,train,2011-01-15,1,15,6,Saturday,0
331,2011-01-15 07:00:00,1,0,0,1,5.74,10.605,63,0.0,1,9,10,train,2011-01-15,1,15,7,Saturday,1
332,2011-01-15 08:00:00,1,0,0,1,5.74,7.575,63,8.9981,1,22,23,train,2011-01-15,1,15,8,Saturday,1
333,2011-01-15 09:00:00,1,0,0,1,6.56,9.09,64,8.9981,2,31,33,train,2011-01-15,1,15,9,Saturday,1
334,2011-01-15 10:00:00,1,0,0,1,7.38,9.85,59,11.0014,2,57,59,train,2011-01-15,1,15,10,Saturday,1
335,2011-01-15 11:00:00,1,0,0,1,8.2,9.85,55,15.0013,18,54,72,train,2011-01-15,1,15,11,Saturday,2
336,2011-01-15 12:00:00,1,0,0,1,9.84,11.365,48,15.0013,15,74,89,train,2011-01-15,1,15,12,Saturday,2
337,2011-01-15 13:00:00,1,0,0,1,11.48,12.88,38,19.9995,21,80,101,train,2011-01-15,1,15,13,Saturday,2
338,2011-01-15 14:00:00,1,0,0,1,12.3,14.395,39,19.0012,26,92,118,train,2011-01-15,1,15,14,Saturday,2
339,2011-01-15 15:00:00,1,0,0,2,13.12,15.91,36,12.998,21,108,129,train,2011-01-15,1,15,15,Saturday,2
340,2011-01-15 16:00:00,1,0,0,2,13.94,16.665,34,12.998,33,95,128,train,2011-01-15,1,15,16,Saturday,3
341,2011-01-15 17:00:00,1,0,0,2,13.12,15.15,36,19.0012,29,54,83,train,2011-01-15,1,15,17,Saturday,3
342,2011-01-15 18:00:00,1,0,0,2,12.3,14.395,45,16.9979,15,69,84,train,2011-01-15,1,15,18,Saturday,3
343,2011-01-15 19:00:00,1,0,0,2,13.12,15.15,39,16.9979,14,60,74,train,2011-01-15,1,15,19,Saturday,3
344,2011-01-15 20:00:00,1,0,0,2,13.12,15.15,39,16.9979,6,35,41,train,2011-01-15,1,15,20,Saturday,3
345,2011-01-15 21:00:00,1,0,0,2,13.12,15.15,39,15.0013,6,51,57,train,2011-01-15,1,15,21,Saturday,4
346,2011-01-15 22:00:00,1,0,0,2,12.3,15.91,42,7.0015,0,26,26,train,2011-01-15,1,15,22,Saturday,4
347,2011-01-15 23:00:00,1,0,0,1,12.3,14.395,45,19.0012,5,39,44,train,2011-01-15,1,15,23,Saturday,4
348,2011-01-16 00:00:00,1,0,0,1,10.66,15.15,56,0.0,6,33,39,train,2011-01-16,1,16,0,Sunday,0
349,2011-01-16 01:00:00,1,0,0,1,10.66,13.635,56,8.9981,4,19,23,train,2011-01-16,1,16,1,Sunday,0
350,2011-01-16 02:00:00,1,0,0,1,10.66,14.395,56,6.0032,3,13,16,train,2011-01-16,1,16,2,Sunday,0
351,2011-01-16 03:00:00,1,0,0,1,9.02,13.635,69,0.0,9,6,15,train,2011-01-16,1,16,3,Sunday,0
352,2011-01-16 04:00:00,1,0,0,1,10.66,12.88,56,11.0014,0,1,1,train,2011-01-16,1,16,4,Sunday,0
353,2011-01-16 05:00:00,1,0,0,2,10.66,12.88,56,11.0014,1,1,2,train,2011-01-16,1,16,5,Sunday,0
354,2011-01-16 06:00:00,1,0,0,2,10.66,12.88,56,11.0014,0,1,1,train,2011-01-16,1,16,6,Sunday,0
355,2011-01-16 07:00:00,1,0,0,2,9.84,10.605,56,19.9995,0,3,3,train,2011-01-16,1,16,7,Sunday,1
356,2011-01-16 08:00:00,1,0,0,1,9.02,10.605,55,19.0012,0,18,18,train,2011-01-16,1,16,8,Sunday,1
357,2011-01-16 09:00:00,1,0,0,1,9.02,10.605,51,16.9979,3,29,32,train,2011-01-16,1,16,9,Sunday,1
358,2011-01-16 10:00:00,1,0,0,1,9.02,10.605,51,19.0012,8,71,79,train,2011-01-16,1,16,10,Sunday,1
359,2011-01-16 11:00:00,1,0,0,1,9.84,11.365,44,16.9979,23,70,93,train,2011-01-16,1,16,11,Sunday,2
360,2011-01-16 12:00:00,1,0,0,1,9.84,10.605,41,19.0012,29,75,104,train,2011-01-16,1,16,12,Sunday,2
361,2011-01-16 13:00:00,1,0,0,1,10.66,11.365,35,19.9995,23,95,118,train,2011-01-16,1,16,13,Sunday,2
362,2011-01-16 14:00:00,1,0,0,1,11.48,13.635,36,16.9979,22,69,91,train,2011-01-16,1,16,14,Sunday,2
363,2011-01-16 15:00:00,1,0,0,1,10.66,12.12,38,16.9979,35,78,113,train,2011-01-16,1,16,15,Sunday,2
364,2011-01-16 16:00:00,1,0,0,1,9.84,11.365,38,15.0013,22,77,99,train,2011-01-16,1,16,16,Sunday,3
365,2011-01-16 17:00:00,1,0,0,1,9.02,10.605,37,16.9979,23,82,105,train,2011-01-16,1,16,17,Sunday,3
366,2011-01-16 18:00:00,1,0,0,1,8.2,10.605,40,11.0014,11,56,67,train,2011-01-16,1,16,18,Sunday,3
367,2011-01-16 19:00:00,1,0,0,1,7.38,9.85,47,8.9981,14,47,61,train,2011-01-16,1,16,19,Sunday,3
368,2011-01-16 20:00:00,1,0,0,1,7.38,9.85,47,11.0014,7,50,57,train,2011-01-16,1,16,20,Sunday,3
369,2011-01-16 21:00:00,1,0,0,1,7.38,9.85,51,11.0014,6,22,28,train,2011-01-16,1,16,21,Sunday,4
370,2011-01-16 22:00:00,1,0,0,2,8.2,10.605,49,8.9981,2,19,21,train,2011-01-16,1,16,22,Sunday,4
371,2011-01-16 23:00:00,1,0,0,2,8.2,11.365,40,7.0015,0,18,18,train,2011-01-16,1,16,23,Sunday,4
372,2011-01-17 00:00:00,1,1,0,2,8.2,9.85,47,15.0013,1,16,17,train,2011-01-17,1,17,0,Monday,0
373,2011-01-17 01:00:00,1,1,0,2,8.2,9.85,44,12.998,1,15,16,train,2011-01-17,1,17,1,Monday,0
374,2011-01-17 02:00:00,1,1,0,2,7.38,8.335,43,16.9979,0,8,8,train,2011-01-17,1,17,2,Monday,0
375,2011-01-17 03:00:00,1,1,0,2,7.38,9.09,43,12.998,0,2,2,train,2011-01-17,1,17,3,Monday,0
376,2011-01-17 04:00:00,1,1,0,2,7.38,9.85,43,8.9981,1,2,3,train,2011-01-17,1,17,4,Monday,0
377,2011-01-17 05:00:00,1,1,0,2,7.38,9.85,43,11.0014,0,1,1,train,2011-01-17,1,17,5,Monday,0
378,2011-01-17 06:00:00,1,1,0,2,7.38,9.09,43,12.998,0,5,5,train,2011-01-17,1,17,6,Monday,0
379,2011-01-17 07:00:00,1,1,0,2,6.56,9.09,50,8.9981,4,9,13,train,2011-01-17,1,17,7,Monday,1
380,2011-01-17 08:00:00,1,1,0,2,6.56,7.575,47,15.0013,3,30,33,train,2011-01-17,1,17,8,Monday,1
381,2011-01-17 09:00:00,1,1,0,2,6.56,7.575,47,15.0013,8,39,47,train,2011-01-17,1,17,9,Monday,1
382,2011-01-17 10:00:00,1,1,0,2,6.56,7.575,50,16.9979,7,50,57,train,2011-01-17,1,17,10,Monday,1
383,2011-01-17 11:00:00,1,1,0,2,6.56,7.575,55,12.998,9,55,64,train,2011-01-17,1,17,11,Monday,2
384,2011-01-17 12:00:00,1,1,0,2,7.38,9.85,47,8.9981,10,70,80,train,2011-01-17,1,17,12,Monday,2
385,2011-01-17 13:00:00,1,1,0,2,7.38,9.85,47,8.9981,13,80,93,train,2011-01-17,1,17,13,Monday,2
386,2011-01-17 14:00:00,1,1,0,2,7.38,10.605,43,7.0015,12,74,86,train,2011-01-17,1,17,14,Monday,2
387,2011-01-17 15:00:00,1,1,0,2,8.2,10.605,47,11.0014,21,72,93,train,2011-01-17,1,17,15,Monday,2
388,2011-01-17 16:00:00,1,1,0,2,8.2,10.605,47,11.0014,6,76,82,train,2011-01-17,1,17,16,Monday,3
389,2011-01-17 17:00:00,1,1,0,1,8.2,9.85,51,12.998,4,67,71,train,2011-01-17,1,17,17,Monday,3
390,2011-01-17 18:00:00,1,1,0,2,7.38,8.335,55,16.9979,7,85,92,train,2011-01-17,1,17,18,Monday,3
391,2011-01-17 19:00:00,1,1,0,3,7.38,9.09,59,12.998,2,58,60,train,2011-01-17,1,17,19,Monday,3
392,2011-01-17 20:00:00,1,1,0,3,6.56,7.575,80,12.998,4,29,33,train,2011-01-17,1,17,20,Monday,3
393,2011-01-17 21:00:00,1,1,0,3,6.56,7.575,80,12.998,3,24,27,train,2011-01-17,1,17,21,Monday,4
394,2011-01-17 22:00:00,1,1,0,3,5.74,6.06,93,16.9979,0,13,13,train,2011-01-17,1,17,22,Monday,4
395,2011-01-17 23:00:00,1,1,0,3,6.56,6.82,86,19.0012,1,3,4,train,2011-01-17,1,17,23,Monday,4
396,2011-01-18 12:00:00,1,0,1,2,8.2,9.09,86,22.0028,0,3,3,train,2011-01-18,1,18,12,Tuesday,2
397,2011-01-18 13:00:00,1,0,1,2,8.2,9.85,86,15.0013,0,22,22,train,2011-01-18,1,18,13,Tuesday,2
398,2011-01-18 14:00:00,1,0,1,2,9.02,11.365,80,11.0014,2,26,28,train,2011-01-18,1,18,14,Tuesday,2
399,2011-01-18 15:00:00,1,0,1,2,9.02,11.365,87,11.0014,3,32,35,train,2011-01-18,1,18,15,Tuesday,2
400,2011-01-18 16:00:00,1,0,1,2,9.02,11.365,87,12.998,0,61,61,train,2011-01-18,1,18,16,Tuesday,3
401,2011-01-18 17:00:00,1,0,1,2,9.02,11.365,82,12.998,1,124,125,train,2011-01-18,1,18,17,Tuesday,3
402,2011-01-18 18:00:00,1,0,1,2,9.02,11.365,80,11.0014,1,132,133,train,2011-01-18,1,18,18,Tuesday,3
403,2011-01-18 19:00:00,1,0,1,2,9.02,11.365,80,8.9981,1,98,99,train,2011-01-18,1,18,19,Tuesday,3
404,2011-01-18 20:00:00,1,0,1,2,9.02,13.635,87,0.0,0,83,83,train,2011-01-18,1,18,20,Tuesday,3
405,2011-01-18 21:00:00,1,0,1,2,9.02,12.12,93,7.0015,0,41,41,train,2011-01-18,1,18,21,Tuesday,4
406,2011-01-18 22:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,33,33,train,2011-01-18,1,18,22,Tuesday,4
407,2011-01-18 23:00:00,1,0,1,2,9.02,13.635,93,0.0,1,19,20,train,2011-01-18,1,18,23,Tuesday,4
408,2011-01-19 00:00:00,1,0,1,2,9.02,13.635,93,0.0,0,3,3,train,2011-01-19,1,19,0,Wednesday,0
409,2011-01-19 01:00:00,1,0,1,3,9.02,11.365,93,8.9981,1,6,7,train,2011-01-19,1,19,1,Wednesday,0
410,2011-01-19 02:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,3,3,train,2011-01-19,1,19,2,Wednesday,0
411,2011-01-19 04:00:00,1,0,1,3,9.02,11.365,93,8.9981,1,1,2,train,2011-01-19,1,19,4,Wednesday,0
412,2011-01-19 05:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,7,7,train,2011-01-19,1,19,5,Wednesday,0
413,2011-01-19 06:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,32,32,train,2011-01-19,1,19,6,Wednesday,0
414,2011-01-19 07:00:00,1,0,1,2,9.84,12.88,92,7.0015,1,89,90,train,2011-01-19,1,19,7,Wednesday,1
415,2011-01-19 08:00:00,1,0,1,2,9.84,12.88,93,7.0015,1,196,197,train,2011-01-19,1,19,8,Wednesday,1
416,2011-01-19 09:00:00,1,0,1,2,9.84,12.88,93,7.0015,2,107,109,train,2011-01-19,1,19,9,Wednesday,1
417,2011-01-19 10:00:00,1,0,1,2,10.66,13.635,93,8.9981,1,46,47,train,2011-01-19,1,19,10,Wednesday,1
418,2011-01-19 11:00:00,1,0,1,2,11.48,15.15,87,6.0032,5,47,52,train,2011-01-19,1,19,11,Wednesday,2
419,2011-01-19 12:00:00,1,0,1,2,12.3,15.91,81,6.0032,5,65,70,train,2011-01-19,1,19,12,Wednesday,2
420,2011-01-19 13:00:00,1,0,1,1,16.4,20.455,62,19.0012,11,67,78,train,2011-01-19,1,19,13,Wednesday,2
